"Id"	"Pk"	"RT"	"Area"	"Ref"	"CAS"	"Qual"
"LibSrch_24"	13	8.441	2.17	62285	"017699-14-8"	90
"LibSrch_24"	14	8.69	1.76	62244	"003856-25-5"	98
"LibSrch_24"	14	8.69	1.76	62441	"000483-76-1"	91
"LibSrch_24"	14	8.69	1.76	62285	"017699-14-8"	91
"LibSrch_24"	15	8.754	2.71	62421	"023986-74-5"	95
"LibSrch_24"	15	8.754	2.71	62562	"013744-15-5"	95
"LibSrch_24"	15	8.754	2.71	62563	"013744-15-5"	93
"LibSrch_24"	16	9.05	10.9	62261	"000087-44-5"	97
"LibSrch_24"	16	9.05	10.9	62263	"000087-44-5"	91
"LibSrch_24"	16	9.05	10.9	62432	"000118-65-0"	90
"LibSrch_24"	17	9.227	0.56	62179	"124790-36-9"	81
"LibSrch_24"	17	9.227	0.56	62441	"000483-76-1"	81
"LibSrch_24"	17	9.227	0.56	62285	"017699-14-8"	64
"LibSrch_24"	18	9.299	2.79	62311	"006753-98-6"	96
"LibSrch_24"	18	9.299	2.79	62361	"1000062-61-9"	93
"LibSrch_24"	18	9.299	2.79	62310	"006753-98-6"	83
"LibSrch_24"	19	9.355	1.38	62415	"000483-75-0"	94
"LibSrch_24"	19	9.355	1.38	62528	"030021-74-0"	90
"LibSrch_24"	19	9.355	1.38	62517	"039029-41-9"	90
"LibSrch_24"	20	9.451	0.88	62563	"013744-15-5"	96
"LibSrch_24"	20	9.451	0.88	62421	"023986-74-5"	91
"LibSrch_24"	20	9.451	0.88	62415	"000483-75-0"	78
"LibSrch_24"	21	9.507	2.32	62470	"031983-22-9"	97
"LibSrch_24"	21	9.507	2.32	62249	"1000156-10-8"	95
"LibSrch_24"	21	9.507	2.32	62530	"030021-74-0"	95
"LibSrch_24"	22	9.539	1.6	62330	"054324-03-7"	93
"LibSrch_24"	22	9.539	1.6	62379	"150320-52-8"	93
"LibSrch_24"	22	9.539	1.6	62563	"013744-15-5"	90
"LibSrch_24"	23	9.627	5.08	62439	"000483-76-1"	96
"LibSrch_24"	23	9.627	5.08	62440	"000483-76-1"	93
"LibSrch_24"	23	9.627	5.08	62438	"000483-76-1"	81
"LibSrch_24"	24	9.668	20.99	62379	"150320-52-8"	70
"LibSrch_24"	24	9.668	20.99	62523	"039029-41-9"	64
"LibSrch_24"	24	9.668	20.99	62525	"030021-74-0"	64
"LibSrch_24"	25	9.748	1.07	62408	"016728-99-7"	93
"LibSrch_24"	25	9.748	1.07	62521	"000469-61-4"	62
"LibSrch_24"	25	9.748	1.07	62441	"000483-76-1"	55
"LibSrch_24"	26	10.076	5.14	76518	"072120-50-4"	58
"LibSrch_24"	26	10.076	5.14	34376	"1000185-18-1"	38
"LibSrch_24"	26	10.076	5.14	15568	"036638-38-7"	30
"LibSrch_24"	27	10.164	0.36	62357	"028973-97-9"	38
"LibSrch_24"	27	10.164	0.36	14727	"068284-24-2"	35
"LibSrch_24"	27	10.164	0.36	74751	"001139-30-6"	27
"LibSrch_24"	28	10.397	1.06	62407	"016728-99-7"	64
"LibSrch_24"	28	10.397	1.06	62408	"016728-99-7"	62
"LibSrch_24"	28	10.397	1.06	62438	"000483-76-1"	46
"LibSrch_24"	29	10.493	0.77	62379	"150320-52-8"	83
"LibSrch_24"	29	10.493	0.77	62530	"030021-74-0"	62
"LibSrch_24"	29	10.493	0.77	62525	"030021-74-0"	58
"LibSrch_24"	30	10.581	0.37	62470	"031983-22-9"	35
"LibSrch_24"	30	10.581	0.37	62528	"030021-74-0"	35
"LibSrch_24"	30	10.581	0.37	62415	"000483-75-0"	30
"LibSrch_24"	31	13.266	0.56	115461	"055255-56-6"	76
"LibSrch_24"	31	13.266	0.56	115469	"001686-67-5"	74
"LibSrch_24"	31	13.266	0.56	115470	"001686-67-5"	72
"LibSrch_24"	32	15.174	1.07	126233	"000063-05-8"	46
"LibSrch_24"	32	15.174	1.07	126232	"000063-05-8"	44
"LibSrch_24"	32	15.174	1.07	126296	"1000326-82-8"	41
"LibSrch_24"	33	15.262	0.32	128672	"056700-86-8"	35
"LibSrch_24"	33	15.262	0.32	177622	"1000333-59-4"	12
"LibSrch_24"	33	15.262	0.32	31593	"138146-02-8"	12
"LibSrch_24"	34	15.703	0.41	149054	"001235-39-8"	55
"LibSrch_24"	34	15.703	0.41	149057	"015798-13-7"	49
"LibSrch_24"	34	15.703	0.41	149061	"003513-69-7"	45
"LibSrch_25"	1	4.778	0.79	15517	"007785-70-8"	96
"LibSrch_25"	1	4.778	0.79	15707	"002437-95-8"	94
"LibSrch_25"	1	4.778	0.79	15511	"000080-56-8"	90
"LibSrch_25"	2	4.89	0.6	15605	"029548-02-5"	50
"LibSrch_25"	2	4.89	0.6	15570	"013877-91-3"	45
"LibSrch_25"	2	4.89	0.6	15606	"029548-02-5"	38
"LibSrch_25"	3	4.987	0.74	15605	"029548-02-5"	90
"LibSrch_25"	3	4.987	0.74	15490	"000079-92-5"	90
"LibSrch_25"	3	4.987	0.74	15489	"000079-92-5"	87
"LibSrch_25"	4	5.075	0.59	15718	"005794-04-7"	50
"LibSrch_25"	4	5.075	0.59	15488	"000079-92-5"	50
"LibSrch_25"	4	5.075	0.59	15490	"000079-92-5"	50
"LibSrch_25"	5	5.283	3.06	15500	"000127-91-3"	95
"LibSrch_25"	5	5.283	3.06	15721	"018172-67-3"	93
"LibSrch_25"	5	5.283	3.06	15655	"000099-84-3"	90
"LibSrch_25"	6	5.347	2.59	15704	"003387-41-5"	94
"LibSrch_25"	6	5.347	2.59	15500	"000127-91-3"	93
"LibSrch_25"	6	5.347	2.59	15517	"007785-70-8"	93
"LibSrch_25"	7	5.556	0.91	15515	"007785-70-8"	87
"LibSrch_25"	7	5.556	0.91	15480	"013466-78-9"	83
"LibSrch_25"	7	5.556	0.91	15514	"007785-26-4"	81
"LibSrch_25"	8	5.628	0.75	15480	"013466-78-9"	87
"LibSrch_25"	8	5.628	0.75	15515	"007785-70-8"	80
"LibSrch_25"	8	5.628	0.75	15514	"007785-26-4"	59
"LibSrch_25"	9	5.804	1.38	15655	"000099-84-3"	74
"LibSrch_25"	9	5.804	1.38	15681	"000508-32-7"	64
"LibSrch_25"	9	5.804	1.38	15509	"000123-35-3"	64
"LibSrch_25"	10	7.495	30.06	16250	"000099-89-8"	94
"LibSrch_25"	10	7.495	30.06	16258	"000618-45-1"	91
"LibSrch_25"	10	7.495	30.06	16256	"000099-89-8"	90
"LibSrch_25"	11	7.968	8.01	56274	"000076-49-3"	98
"LibSrch_25"	11	7.968	8.01	56372	"092618-89-8"	96
"LibSrch_25"	11	7.968	8.01	56370	"092618-89-8"	93
"LibSrch_25"	12	8.441	0.76	62286	"017699-14-8"	93
"LibSrch_25"	12	8.441	0.76	62285	"017699-14-8"	93
"LibSrch_25"	12	8.441	0.76	62245	"003856-25-5"	83
"LibSrch_25"	13	8.69	0.91	62286	"017699-14-8"	89
"LibSrch_25"	13	8.69	0.91	62244	"003856-25-5"	86
"LibSrch_25"	13	8.69	0.91	62285	"017699-14-8"	81
"LibSrch_25"	14	8.754	1.14	62379	"150320-52-8"	93
"LibSrch_25"	14	8.754	1.14	62423	"023986-74-5"	89
"LibSrch_25"	14	8.754	1.14	62562	"013744-15-5"	87
"LibSrch_25"	15	9.05	11.89	62261	"000087-44-5"	96
"LibSrch_25"	15	9.05	11.89	62431	"000118-65-0"	64
"LibSrch_25"	15	9.05	11.89	62263	"000087-44-5"	49
"LibSrch_25"	16	9.291	1.69	62311	"006753-98-6"	90
"LibSrch_25"	16	9.291	1.69	62313	"029837-07-8"	81
"LibSrch_25"	16	9.291	1.69	62394	"017699-05-7"	70
"LibSrch_25"	17	9.355	0.89	62525	"030021-74-0"	95
"LibSrch_25"	17	9.355	0.89	62244	"003856-25-5"	93
"LibSrch_25"	17	9.355	0.89	62421	"023986-74-5"	93
"LibSrch_25"	18	9.451	1.84	62421	"023986-74-5"	94
"LibSrch_25"	18	9.451	1.84	62563	"013744-15-5"	78
"LibSrch_25"	18	9.451	1.84	62445	"005951-67-7"	70
"LibSrch_25"	19	9.507	1.37	62470	"031983-22-9"	97
"LibSrch_25"	19	9.507	1.37	62528	"030021-74-0"	91
"LibSrch_25"	19	9.507	1.37	62490	"017627-24-6"	90
"LibSrch_25"	20	9.539	0.83	62421	"023986-74-5"	70
"LibSrch_25"	20	9.539	0.83	62379	"150320-52-8"	60
"LibSrch_25"	20	9.539	0.83	62563	"013744-15-5"	60
"LibSrch_25"	21	9.627	5.66	62439	"000483-76-1"	95
"LibSrch_25"	21	9.627	5.66	62441	"000483-76-1"	93
"LibSrch_25"	21	9.627	5.66	62440	"000483-76-1"	90
"LibSrch_25"	22	9.668	6.22	62528	"030021-74-0"	87
"LibSrch_25"	22	9.668	6.22	62517	"039029-41-9"	78
"LibSrch_25"	22	9.668	6.22	62530	"030021-74-0"	70
"LibSrch_25"	23	9.772	0.53	62525	"030021-74-0"	95
"LibSrch_25"	23	9.772	0.53	62434	"001135-66-6"	89
"LibSrch_25"	23	9.772	0.53	62517	"039029-41-9"	86
"LibSrch_25"	24	10.084	7.65	76518	"072120-50-4"	35
"LibSrch_25"	24	10.084	7.65	10103	"000589-33-3"	30
"LibSrch_25"	24	10.084	7.65	64722	"1000303-70-3"	30
"LibSrch_25"	25	10.397	0.46	62286	"017699-14-8"	70
"LibSrch_25"	25	10.397	0.46	62407	"016728-99-7"	55
"LibSrch_25"	25	10.397	0.46	62394	"017699-05-7"	43
"LibSrch_25"	26	10.493	1.44	62530	"030021-74-0"	64
"LibSrch_25"	26	10.493	1.44	62528	"030021-74-0"	53
"LibSrch_25"	26	10.493	1.44	62525	"030021-74-0"	50
"LibSrch_25"	27	10.573	1.44	76472	"000481-34-5"	96
"LibSrch_25"	27	10.573	1.44	62470	"031983-22-9"	47
"LibSrch_25"	27	10.573	1.44	76471	"019912-62-0"	46
"LibSrch_25"	28	10.718	3.97	62534	"000489-29-2"	90
"LibSrch_25"	28	10.718	3.97	62518	"000473-13-2"	83
"LibSrch_25"	28	10.718	3.97	62548	"000489-40-7"	70
"LibSrch_25"	29	10.814	0.62	149062	"019402-34-7"	91
"LibSrch_25"	29	10.814	0.62	149069	"003310-97-2"	68
"LibSrch_25"	29	10.814	0.62	103000	"001941-50-0"	38
"LibSrch_25"	30	15.166	0.7	126341	"1000194-15-4"	42
"LibSrch_25"	30	15.166	0.7	125864	"082652-19-5"	27
"LibSrch_25"	30	15.166	0.7	126339	"006673-73-0"	27
"LibSrch_25"	31	15.703	0.53	149061	"003513-69-7"	50
"LibSrch_25"	31	15.703	0.53	121663	"270588-59-5"	22
"LibSrch_25"	31	15.703	0.53	21348	"094400-10-9"	18
"LibSrch_26"	1	4.778	1.13	15517	"007785-70-8"	93
"LibSrch_26"	1	4.778	1.13	15707	"002437-95-8"	91
"LibSrch_26"	1	4.778	1.13	15507	"000080-56-8"	87
"LibSrch_26"	2	4.874	0.89	15645	"004889-83-2"	38
"LibSrch_26"	2	4.874	0.89	5440	"005715-27-5"	38
"LibSrch_26"	2	4.874	0.89	32892	"087143-58-6"	38
"LibSrch_26"	3	5.275	1.79	15500	"000127-91-3"	96
"LibSrch_26"	3	5.275	1.79	15517	"007785-70-8"	93
"LibSrch_26"	3	5.275	1.79	15721	"018172-67-3"	93
"LibSrch_26"	4	5.339	1.44	15517	"007785-70-8"	91
"LibSrch_26"	4	5.339	1.44	15704	"003387-41-5"	87
"LibSrch_26"	4	5.339	1.44	15505	"000127-91-3"	87
"LibSrch_26"	5	5.556	1.52	15615	"003338-55-4"	93
"LibSrch_26"	5	5.556	1.52	15480	"013466-78-9"	93
"LibSrch_26"	5	5.556	1.52	15485	"013466-78-9"	93
"LibSrch_26"	6	5.812	0.78	15480	"013466-78-9"	52
"LibSrch_26"	6	5.812	0.78	15692	"001461-27-4"	49
"LibSrch_26"	6	5.812	0.78	15655	"000099-84-3"	47
"LibSrch_26"	7	6.846	9.36	10971	"000118-71-8"	62
"LibSrch_26"	7	6.846	9.36	10969	"000118-71-8"	49
"LibSrch_26"	7	6.846	9.36	10869	"001672-50-0"	49
"LibSrch_26"	8	7.487	41.29	16250	"000099-89-8"	97
"LibSrch_26"	8	7.487	41.29	16258	"000618-45-1"	91
"LibSrch_26"	8	7.487	41.29	16236	"001687-64-5"	91
"LibSrch_26"	9	7.968	6.52	56274	"000076-49-3"	99
"LibSrch_26"	9	7.968	6.52	56370	"092618-89-8"	95
"LibSrch_26"	9	7.968	6.52	56390	"005655-61-8"	94
"LibSrch_26"	10	9.05	15.44	62261	"000087-44-5"	86
"LibSrch_26"	10	9.05	15.44	62432	"000118-65-0"	76
"LibSrch_26"	10	9.05	15.44	62264	"000087-44-5"	68
"LibSrch_26"	11	9.299	1.83	62361	"1000062-61-9"	94
"LibSrch_26"	11	9.299	1.83	62312	"006753-98-6"	90
"LibSrch_26"	11	9.299	1.83	62311	"006753-98-6"	89
"LibSrch_26"	12	9.467	1.54	62251	"1000162-76-8"	83
"LibSrch_26"	12	9.467	1.54	62305	"1000151-99-7"	78
"LibSrch_26"	12	9.467	1.54	62400	"1000192-43-5"	64
"LibSrch_26"	13	9.587	0.78	62421	"023986-74-5"	83
"LibSrch_26"	13	9.587	0.78	62451	"000515-17-3"	83
"LibSrch_26"	13	9.587	0.78	62534	"000489-29-2"	83
"LibSrch_26"	14	9.627	1.27	62439	"000483-76-1"	97
"LibSrch_26"	14	9.627	1.27	62440	"000483-76-1"	94
"LibSrch_26"	14	9.627	1.27	62438	"000483-76-1"	89
"LibSrch_26"	15	10.084	0.63	62421	"023986-74-5"	68
"LibSrch_26"	15	10.084	0.63	62445	"005951-67-7"	38
"LibSrch_26"	15	10.084	0.63	62525	"030021-74-0"	35
"LibSrch_26"	16	10.164	1.52	9900	"037981-61-6"	55
"LibSrch_26"	16	10.164	1.52	31727	"074742-35-1"	53
"LibSrch_26"	16	10.164	1.52	15512	"002153-66-4"	49
"LibSrch_26"	17	10.717	9.14	62532	"020071-49-2"	70
"LibSrch_26"	17	10.717	9.14	62518	"000473-13-2"	70
"LibSrch_26"	17	10.717	9.14	62506	"005951-61-1"	66
"LibSrch_26"	18	13.274	0.68	103196	"160033-05-6"	52
"LibSrch_26"	18	13.274	0.68	103134	"1000274-79-6"	52
"LibSrch_26"	18	13.274	0.68	103193	"022353-70-4"	50
"LibSrch_26"	19	15.182	1.4	126308	"023837-99-2"	49
"LibSrch_26"	19	15.182	1.4	126306	"000514-62-5"	46
"LibSrch_26"	19	15.182	1.4	126190	"1000119-75-1"	42
"LibSrch_26"	20	15.959	1.04	147594	"001235-74-1"	94
"LibSrch_26"	20	15.959	1.04	147596	"001235-74-1"	91
"LibSrch_26"	20	15.959	1.04	89253	"327097-37-0"	53
"LibSrch_27"	1	5.195	0.72	15517	"007785-70-8"	80
"LibSrch_27"	1	5.195	0.72	15530	"000555-10-2"	78
"LibSrch_27"	1	5.195	0.72	15527	"000555-10-2"	78
"LibSrch_27"	2	5.283	1.69	15500	"000127-91-3"	93
"LibSrch_27"	2	5.283	1.69	15517	"007785-70-8"	93
"LibSrch_27"	2	5.283	1.69	15707	"002437-95-8"	93
"LibSrch_27"	3	5.355	1.03	15721	"018172-67-3"	90
"LibSrch_27"	3	5.355	1.03	15517	"007785-70-8"	87
"LibSrch_27"	3	5.355	1.03	15707	"002437-95-8"	80
"LibSrch_27"	4	5.556	0.58	15515	"007785-70-8"	87
"LibSrch_27"	4	5.556	0.58	15514	"007785-26-4"	87
"LibSrch_27"	4	5.556	0.58	15615	"003338-55-4"	83
"LibSrch_27"	5	5.756	2.66	15696	"005989-54-8"	87
"LibSrch_27"	5	5.756	2.66	15482	"000138-86-3"	70
"LibSrch_27"	5	5.756	2.66	15580	"003760-14-3"	70
"LibSrch_27"	6	5.812	3.68	15494	"005989-27-5"	89
"LibSrch_27"	6	5.812	3.68	15493	"005989-27-5"	89
"LibSrch_27"	6	5.812	3.68	15690	"005989-54-8"	76
"LibSrch_27"	7	6.293	2.19	15498	"029050-33-7"	94
"LibSrch_27"	7	6.293	2.19	15648	"000554-61-0"	94
"LibSrch_27"	7	6.293	2.19	15665	"000586-62-9"	94
"LibSrch_27"	8	7.495	32.75	16250	"000099-89-8"	96
"LibSrch_27"	8	7.495	32.75	16255	"000618-45-1"	90
"LibSrch_27"	8	7.495	32.75	16258	"000618-45-1"	90
"LibSrch_27"	9	7.968	7.07	56274	"000076-49-3"	95
"LibSrch_27"	9	7.968	7.07	56370	"092618-89-8"	94
"LibSrch_27"	9	7.968	7.07	56281	"000125-12-2"	91
"LibSrch_27"	10	8.441	1.36	62247	"014912-44-8"	68
"LibSrch_27"	10	8.441	1.36	62408	"016728-99-7"	64
"LibSrch_27"	10	8.441	1.36	62439	"000483-76-1"	53
"LibSrch_27"	11	8.69	1.01	62285	"017699-14-8"	96
"LibSrch_27"	11	8.69	1.01	62245	"003856-25-5"	91
"LibSrch_27"	11	8.69	1.01	62246	"003856-25-5"	91
"LibSrch_27"	12	8.754	1.71	62563	"013744-15-5"	96
"LibSrch_27"	12	8.754	1.71	62423	"023986-74-5"	90
"LibSrch_27"	12	8.754	1.71	62562	"013744-15-5"	90
"LibSrch_27"	13	9.05	5.05	62261	"000087-44-5"	94
"LibSrch_27"	13	9.05	5.05	62264	"000087-44-5"	81
"LibSrch_27"	13	9.05	5.05	62432	"000118-65-0"	70
"LibSrch_27"	14	9.291	1.48	62361	"1000062-61-9"	94
"LibSrch_27"	14	9.291	1.48	62311	"006753-98-6"	94
"LibSrch_27"	14	9.291	1.48	62310	"006753-98-6"	94
"LibSrch_27"	15	9.355	0.91	62525	"030021-74-0"	90
"LibSrch_27"	15	9.355	0.91	62442	"000483-76-1"	87
"LibSrch_27"	15	9.355	0.91	62445	"005951-67-7"	83
"LibSrch_27"	16	9.451	1.05	62563	"013744-15-5"	90
"LibSrch_27"	16	9.451	1.05	62249	"1000156-10-8"	89
"LibSrch_27"	16	9.451	1.05	62531	"051898-92-1"	87
"LibSrch_27"	17	9.507	1.51	62470	"031983-22-9"	94
"LibSrch_27"	17	9.507	1.51	62490	"017627-24-6"	93
"LibSrch_27"	17	9.507	1.51	62291	"010208-80-7"	93
"LibSrch_27"	18	9.539	1.08	62330	"054324-03-7"	94
"LibSrch_27"	18	9.539	1.08	62379	"150320-52-8"	93
"LibSrch_27"	18	9.539	1.08	62562	"013744-15-5"	89
"LibSrch_27"	19	9.627	3.88	62440	"000483-76-1"	93
"LibSrch_27"	19	9.627	3.88	62439	"000483-76-1"	90
"LibSrch_27"	19	9.627	3.88	62438	"000483-76-1"	89
"LibSrch_27"	20	9.667	13.46	62379	"150320-52-8"	83
"LibSrch_27"	20	9.667	13.46	62330	"054324-03-7"	78
"LibSrch_27"	20	9.667	13.46	62530	"030021-74-0"	78
"LibSrch_27"	21	9.748	1.1	62407	"016728-99-7"	91
"LibSrch_27"	21	9.748	1.1	62408	"016728-99-7"	70
"LibSrch_27"	21	9.748	1.1	31007	"069697-21-8"	58
"LibSrch_27"	22	10.076	6.37	76518	"072120-50-4"	83
"LibSrch_27"	22	10.076	6.37	213791	"065746-05-6"	47
"LibSrch_27"	22	10.076	6.37	16663	"017530-24-4"	38
"LibSrch_27"	23	10.397	0.65	62407	"016728-99-7"	91
"LibSrch_27"	23	10.397	0.65	62408	"016728-99-7"	91
"LibSrch_27"	23	10.397	0.65	62283	"017699-14-8"	62
"LibSrch_27"	24	10.493	0.79	62525	"030021-74-0"	91
"LibSrch_27"	24	10.493	0.79	62528	"030021-74-0"	90
"LibSrch_27"	24	10.493	0.79	62517	"039029-41-9"	87
"LibSrch_27"	25	10.581	0.75	87480	"026228-41-1"	38
"LibSrch_27"	25	10.581	0.75	141713	"026228-48-8"	25
"LibSrch_27"	25	10.581	0.75	62256	"087745-31-1"	18
"LibSrch_27"	26	10.822	0.55	74842	"069296-87-3"	38
"LibSrch_27"	26	10.822	0.55	70613	"007115-89-1"	37
"LibSrch_27"	26	10.822	0.55	62217	"148323-04-0"	37
"LibSrch_27"	27	13.274	0.95	115466	"000511-02-4"	58
"LibSrch_27"	27	13.274	0.95	115470	"001686-67-5"	58
"LibSrch_27"	27	13.274	0.95	115476	"035187-49-6"	53
"LibSrch_27"	28	13.571	1.06	97989	"077143-33-0"	47
"LibSrch_27"	28	13.571	1.06	34478	"066660-41-1"	43
"LibSrch_27"	28	13.571	1.06	71211	"1000187-07-8"	38
"LibSrch_27"	29	15.174	1.22	125864	"082652-19-5"	43
"LibSrch_27"	29	15.174	1.22	126311	"007715-48-2"	35
"LibSrch_27"	29	15.174	1.22	114342	"098301-98-5"	30
"LibSrch_27"	30	15.647	0.51	149058	"003582-26-1"	49
"LibSrch_27"	30	15.647	0.51	148344	"052823-94-6"	22
"LibSrch_27"	30	15.647	0.51	149018	"1000196-50-8"	14
"LibSrch_27"	31	15.703	1.18	149053	"033892-22-7"	49
"LibSrch_27"	31	15.703	1.18	149061	"003513-69-7"	42
"LibSrch_27"	31	15.703	1.18	22233	"000553-03-7"	18
"LibSrch_29"	1	4.778	1.27	15511	"000080-56-8"	91
"LibSrch_29"	1	4.778	1.27	15645	"004889-83-2"	90
"LibSrch_29"	1	4.778	1.27	15517	"007785-70-8"	89
"LibSrch_29"	2	4.866	1.14	15707	"002437-95-8"	90
"LibSrch_29"	2	4.866	1.14	15480	"013466-78-9"	87
"LibSrch_29"	2	4.866	1.14	15507	"000080-56-8"	87
"LibSrch_29"	3	4.987	0.31	15477	"029714-87-2"	38
"LibSrch_29"	3	4.987	0.31	15606	"029548-02-5"	35
"LibSrch_29"	3	4.987	0.31	15666	"000586-63-0"	35
"LibSrch_29"	4	5.283	5.1	15721	"018172-67-3"	97
"LibSrch_29"	4	5.283	5.1	15500	"000127-91-3"	97
"LibSrch_29"	4	5.283	5.1	15517	"007785-70-8"	94
"LibSrch_29"	5	5.347	4.37	15500	"000127-91-3"	97
"LibSrch_29"	5	5.347	4.37	15721	"018172-67-3"	91
"LibSrch_29"	5	5.347	4.37	15704	"003387-41-5"	90
"LibSrch_29"	6	5.556	1.01	15485	"013466-78-9"	93
"LibSrch_29"	6	5.556	1.01	15686	"000099-85-4"	93
"LibSrch_29"	6	5.556	1.01	15515	"007785-70-8"	93
"LibSrch_29"	7	5.612	0.89	15480	"013466-78-9"	93
"LibSrch_29"	7	5.612	0.89	15485	"013466-78-9"	90
"LibSrch_29"	7	5.612	0.89	15515	"007785-70-8"	80
"LibSrch_29"	8	5.756	1.73	15580	"003760-14-3"	81
"LibSrch_29"	8	5.756	1.73	15644	"013898-73-2"	72
"LibSrch_29"	8	5.756	1.73	15482	"000138-86-3"	70
"LibSrch_29"	9	5.796	3.67	15678	"000099-85-4"	83
"LibSrch_29"	9	5.796	3.67	15716	"068998-21-0"	81
"LibSrch_29"	9	5.796	3.67	15700	"000498-15-7"	81
"LibSrch_29"	10	6.293	0.79	15648	"000554-61-0"	94
"LibSrch_29"	10	6.293	0.79	15669	"000586-62-9"	93
"LibSrch_29"	10	6.293	0.79	15665	"000586-62-9"	93
"LibSrch_29"	11	7.487	19.73	16250	"000099-89-8"	96
"LibSrch_29"	11	7.487	19.73	16255	"000618-45-1"	93
"LibSrch_29"	11	7.487	19.73	16258	"000618-45-1"	91
"LibSrch_29"	12	7.968	2.84	56274	"000076-49-3"	99
"LibSrch_29"	12	7.968	2.84	56372	"092618-89-8"	96
"LibSrch_29"	12	7.968	2.84	56390	"005655-61-8"	96
"LibSrch_29"	13	8.024	0.54	27165	"062831-62-3"	49
"LibSrch_29"	13	8.024	0.54	26579	"004457-00-5"	46
"LibSrch_29"	13	8.024	0.54	11453	"059643-73-1"	35
"LibSrch_29"	14	8.088	0.46	11034	"001670-46-8"	47
"LibSrch_29"	14	8.088	0.46	26149	"000470-82-6"	46
"LibSrch_29"	14	8.088	0.46	26521	"004028-60-8"	38
"LibSrch_29"	15	8.69	0.47	62286	"017699-14-8"	94
"LibSrch_29"	15	8.69	0.47	62285	"017699-14-8"	94
"LibSrch_29"	15	8.69	0.47	62245	"003856-25-5"	93
"LibSrch_29"	16	8.746	0.62	62429	"056348-21-1"	56
"LibSrch_29"	16	8.746	0.62	62464	"000515-13-9"	53
"LibSrch_29"	16	8.746	0.62	62372	"110823-68-2"	46
"LibSrch_29"	17	9.05	15.2	62261	"000087-44-5"	98
"LibSrch_29"	17	9.05	15.2	62263	"000087-44-5"	87
"LibSrch_29"	17	9.05	15.2	62432	"000118-65-0"	70
"LibSrch_29"	18	9.098	0.41	62563	"013744-15-5"	87
"LibSrch_29"	18	9.098	0.41	62531	"051898-92-1"	74
"LibSrch_29"	18	9.098	0.41	62555	"017334-55-3"	70
"LibSrch_29"	19	9.179	0.31	62441	"000483-76-1"	90
"LibSrch_29"	19	9.179	0.31	62285	"017699-14-8"	64
"LibSrch_29"	19	9.179	0.31	62286	"017699-14-8"	50
"LibSrch_29"	20	9.291	2.23	62311	"006753-98-6"	95
"LibSrch_29"	20	9.291	2.23	15615	"003338-55-4"	81
"LibSrch_29"	20	9.291	2.23	15570	"013877-91-3"	81
"LibSrch_29"	21	9.363	0.57	62563	"013744-15-5"	94
"LibSrch_29"	21	9.363	0.57	62246	"003856-25-5"	83
"LibSrch_29"	21	9.363	0.57	62245	"003856-25-5"	64
"LibSrch_29"	22	9.459	3.52	62544	"000489-40-7"	90
"LibSrch_29"	22	9.459	3.52	62412	"000473-14-3"	64
"LibSrch_29"	22	9.459	3.52	62435	"001135-66-6"	64
"LibSrch_29"	23	9.507	0.85	62414	"000483-75-0"	86
"LibSrch_29"	23	9.507	0.85	62413	"000483-75-0"	86
"LibSrch_29"	23	9.507	0.85	62470	"031983-22-9"	76
"LibSrch_29"	24	9.579	0.9	62474	"000514-51-2"	89
"LibSrch_29"	24	9.579	0.9	62412	"000473-14-3"	64
"LibSrch_29"	24	9.579	0.9	62481	"017066-67-0"	64
"LibSrch_29"	25	9.627	4.93	62439	"000483-76-1"	95
"LibSrch_29"	25	9.627	4.93	62441	"000483-76-1"	94
"LibSrch_29"	25	9.627	4.93	62421	"023986-74-5"	89
"LibSrch_29"	26	9.675	0.4	62402	"059742-39-1"	80
"LibSrch_29"	26	9.675	0.4	62438	"000483-76-1"	70
"LibSrch_29"	26	9.675	0.4	62470	"031983-22-9"	60
"LibSrch_29"	27	9.772	0.64	62525	"030021-74-0"	97
"LibSrch_29"	27	9.772	0.64	62530	"030021-74-0"	95
"LibSrch_29"	27	9.772	0.64	62470	"031983-22-9"	94
"LibSrch_29"	28	9.82	0.32	62536	"025246-27-9"	49
"LibSrch_29"	28	9.82	0.32	62526	"022567-17-5"	46
"LibSrch_29"	28	9.82	0.32	62301	"1000158-18-5"	38
"LibSrch_29"	29	10.076	11.08	76518	"072120-50-4"	64
"LibSrch_29"	29	10.076	11.08	58990	"009355-11-7"	35
"LibSrch_29"	29	10.076	11.08	10102	"000589-33-3"	35
"LibSrch_29"	30	10.413	0.4	62433	"000118-65-0"	83
"LibSrch_29"	30	10.413	0.4	62388	"1000140-07-3"	64
"LibSrch_29"	30	10.413	0.4	62435	"001135-66-6"	64
"LibSrch_29"	31	10.477	0.93	76470	"005937-11-1"	83
"LibSrch_29"	31	10.477	0.93	62517	"039029-41-9"	83
"LibSrch_29"	31	10.477	0.93	62441	"000483-76-1"	81
"LibSrch_29"	32	10.573	0.51	62471	"031983-22-9"	52
"LibSrch_29"	32	10.573	0.51	76471	"019912-62-0"	49
"LibSrch_29"	32	10.573	0.51	62428	"003242-08-8"	49
"LibSrch_29"	33	10.717	11.84	62534	"000489-29-2"	90
"LibSrch_29"	33	10.717	11.84	62532	"020071-49-2"	70
"LibSrch_29"	33	10.717	11.84	62518	"000473-13-2"	70
"LibSrch_3"	1	3.135	0.18	1516	"000075-09-2"	58
